name: Trajectory 2
type: 3D
x: North | m
y: East  | m
z: Altitude | m

cube:
0 0 2000
1100 -1900 0

areas:
50 1100 -1900 0

coords:
0.000   -> 0 0 2000
89.115  -> 1171.3983566877266 -1508.1692460173042 1439.4727950602994
89.120  -> 1171.508825581636 -1508.1400357588823 1439.4407367510853
89.125  -> 1171.6192779679236 -1508.1107639604909 1439.4086784706033
89.130  -> 1171.729713812211 -1508.0814306310228 1439.376620218726
89.135  -> 1171.840133080138 -1508.0520357793305 1439.3445619952922
89.140  -> 1171.9505357373362 -1508.022579414346 1439.3125038001751
89.145  -> 1172.060921749455 -1507.9930615449605 1439.2804456332153
89.150  -> 1172.171291082136 -1507.9634821801458 1439.2483874942861
89.155  -> 1172.2816437010383 -1507.9338413288326 1439.2163293832298
89.160  -> 1172.3919795718136 -1507.9041390000316 1439.18427129992
89.165  -> 1172.5022986601311 -1507.8743752027126 1439.1522132442008
89.170  -> 1172.6126009316522 -1507.8445499459258 1439.1201552159464
89.175  -> 1172.7228863520563 -1507.8146632386802 1439.088097215002
89.180  -> 1172.8331548870146 -1507.784715090065 1439.0560392412426
89.185  -> 1172.9434065022167 -1507.7547055091286 1439.0239812945151
89.190  -> 1173.0536411633436 -1507.7246345049996 1438.9919233746944
89.195  -> 1173.1638588360952 -1507.6945020867652 1438.9598654816293
89.200  -> 1173.2740594861625 -1507.6643082635935 1438.9278076151952
89.205  -> 1173.3842430792554 -1507.634053044611 1438.8957497752426
89.210  -> 1173.4944095810752 -1507.6037364390247 1438.8636919616472
89.215  -> 1173.6045589573419 -1507.5733584560003 1438.8316341742611
89.220  -> 1173.7146911737668 -1507.542919104784 1438.7995764129605
89.225  -> 1173.8248061960803 -1507.5124183945804 1438.767518677599
89.230  -> 1173.9349039900042 -1507.4818563346755 1438.735460968053
89.235  -> 1174.0449845212786 -1507.4512329343127 1438.7034032841784
89.240  -> 1174.1550477556357 -1507.420548202817 1438.6713456258517
89.245  -> 1174.2650936588257 -1507.389802149471 1438.6392879929301
89.250  -> 1174.3751221965913 -1507.358994783639 1438.607230385291
89.255  -> 1174.4851333346933 -1507.3281261146426 1438.5751728027928
89.260  -> 1174.5951270388844 -1507.2971961518851 1438.5431152453136
89.265  -> 1174.7051032749357 -1507.2662049047274 1438.5110577127136
89.270  -> 1174.8150620086103 -1507.235152382612 1438.479000204871
89.275  -> 1174.9250032056898 -1507.2040385949383 1438.446942721648
89.280  -> 1175.0349268319478 -1507.1728635511884 1438.4148852629228
89.285  -> 1175.144832853176 -1507.141627260801 1438.3828278285594
89.290  -> 1175.2547212351587 -1507.1103297332968 1438.3507704184365
89.295  -> 1175.3645919436983 -1507.0789709781536 1438.3187130324197
89.300  -> 1175.474444944589 -1507.0475510049312 1438.2866556703882
89.305  -> 1175.584280203644 -1507.0160698231464 1438.2545983322093
89.310  -> 1175.6940976866686 -1506.9845274423983 1438.2225410177623
89.315  -> 1175.8038973594857 -1506.9529238722425 1438.1904837269165
89.320  -> 1175.9136791879114 -1506.9212591223172 1438.1584264595515
89.325  -> 1176.0234431377794 -1506.889533202217 1438.126369215538
89.330  -> 1176.1331891749164 -1506.8577461216194 1438.0943119947565
89.335  -> 1176.2429172651669 -1506.8258978901574 1438.0622547970793
89.340  -> 1176.3526273743676 -1506.7939885175479 1438.0301976223868
89.345  -> 1176.462319468374 -1506.762018013463 1437.9981404705534
89.350  -> 1176.5719935130342 -1506.729986387658 1437.9660833414598
89.355  -> 1176.6816494742136 -1506.6978936498444 1437.9340262349822
89.360  -> 1176.791287317771 -1506.6657398098168 1437.9019691510016
89.365  -> 1176.900907009583 -1506.6335248773253 1437.8699120893957
89.370  -> 1177.0105085155192 -1506.6012488622032 1437.8378550500463
89.375  -> 1177.1200918014667 -1506.5689117742397 1437.8057980328326
89.380  -> 1177.2296568333059 -1506.5365136233074 1437.7737410376367
89.385  -> 1177.339203576935 -1506.5040544192343 1437.7416840643393
89.390  -> 1177.448731998245 -1506.4715341719318 1437.7096271128232
89.395  -> 1177.5582420631451 -1506.4389528912666 1437.677570182971
89.400  -> 1177.6677337375374 -1506.4063105871894 1437.6455132746655
89.405  -> 1177.777206987342 -1506.3736072696056 1437.613456387791
89.410  -> 1177.8866617784715 -1506.3408429485048 1437.5813995222309
89.415  -> 1177.9960980768572 -1506.3080176338315 1437.549342677871
89.420  -> 1178.1055158484228 -1506.275131335614 1437.517285854595
89.425  -> 1178.2149150591106 -1506.2421840638358 1437.4852290522908
89.430  -> 1178.3242956748552 -1506.209175828564 1437.4531722708423
89.435  -> 1178.43365766161 -1506.1761066398205 1437.4211155101389
89.440  -> 1178.5430009853208 -1506.142976507712 1437.3890587700648
89.445  -> 1178.6523256119517 -1506.1097854422992 1437.3570020505115
89.450  -> 1178.7616315074602 -1506.076533453727 1437.3249453513636
89.455  -> 1178.8709186378212 -1506.0432205520954 1437.292888672514
89.460  -> 1178.9801869690032 -1506.0098467475882 1437.2608320138474
89.465  -> 1179.0894364669923 -1505.976412050344 1437.228775375259
89.470  -> 1179.1986670977683 -1505.9429164705855 1437.1967187566336
89.475  -> 1179.3078788273288 -1505.9093600184901 1437.164662157868
89.480  -> 1179.4170716216643 -1505.8757427043197 1437.1326055788477
89.485  -> 1179.5262454467838 -1505.8420645382896 1437.100549019471
89.490  -> 1179.6354002686894 -1505.808325530701 1437.0684924796235
89.495  -> 1179.744536053401 -1505.7745256918083 1437.0364359592054
89.500  -> 1179.8536527669319 -1505.740665031951 1437.004379458103
89.505  -> 1179.9627503753138 -1505.7067435614224 1436.9723229762176
89.510  -> 1180.0718288445712 -1505.6727612906009 1436.9402665134362
89.515  -> 1180.180888140747 -1505.638718229818 1436.908210069662
89.520  -> 1180.2899282298772 -1505.6046143894916 1436.8761536447817
89.525  -> 1180.3989490780161 -1505.5704497799918 1436.8440972387007
89.530  -> 1180.507950651211 -1505.5362244117748 1436.812040851306
89.535  -> 1180.616932915528 -1505.5019382952496 1436.7799844825045
89.540  -> 1180.7258958370257 -1505.4675914409113 1436.7479281321837
89.545  -> 1180.8348393817814 -1505.4331838592075 1436.7158718002522
89.550  -> 1180.9437635158656 -1505.3987155606721 1436.6838154865977
89.555  -> 1181.052668205367 -1505.3641865557913 1436.6517591911306
89.560  -> 1181.1615534163675 -1505.3295968551377 1436.619702913739
89.565  -> 1181.2704191149676 -1505.294946469236 1436.5876466543348
89.570  -> 1181.3792652672607 -1505.2602354086978 1436.5555904128066
89.575  -> 1181.488091839359 -1505.2254636840862 1436.5235341890677
89.580  -> 1181.5968987973677 -1505.1906313060515 1436.4914779830074
89.585  -> 1181.70568610741 -1505.1557382851956 1436.4594217945405
89.590  -> 1181.8144537356031 -1505.1207846322075 1436.4273656235566
89.595  -> 1181.9232016480823 -1505.0857703577276 1436.3953094699725
89.600  -> 1182.0319298109762 -1505.0506954724835 1436.3632533336777
89.605  -> 1182.1406381904317 -1505.0155599871546 1436.3311972145907
89.610  -> 1182.2493267525895 -1504.9803639125066 1436.2991411126013
89.615  -> 1182.357995463608 -1504.9451072592576 1436.26708502763
89.620  -> 1182.4666442896396 -1504.9097900382123 1436.2350289595668
89.625  -> 1182.5752731968546 -1504.874412260127 1436.2029729083335
89.630  -> 1182.6838821514175 -1504.8389739358452 1436.170916873821
89.635  -> 1182.7924711195103 -1504.8034750761615 1436.1388608559525
89.640  -> 1182.9010400673094 -1504.7679156919583 1436.106804854619
89.645  -> 1183.0095889610088 -1504.7322957940687 1436.0747488697457
89.650  -> 1183.1181177667966 -1504.6966153934136 1436.0426929012235
89.655  -> 1183.2266264508787 -1504.6608745008648 1436.0106369489795
89.660  -> 1183.3351149794555 -1504.6250731273817 1435.9785810129051
89.665  -> 1183.4435833187447 -1504.5892112838744 1435.9465250929288
89.670  -> 1183.5520314349585 -1504.553288981341 1435.9144691889423
89.675  -> 1183.6604592943268 -1504.5173062307301 1435.882413300876
89.680  -> 1183.7688668630738 -1504.4812630430786 1435.8503574286215
89.685  -> 1183.8772541074413 -1504.4451594293735 1435.8183015721108
89.690  -> 1183.985620993666 -1504.40899540069 1435.7862457312365
89.695  -> 1184.093967488002 -1504.3727709680534 1435.7541899059315
89.700  -> 1184.2022935566974 -1504.3364861425778 1435.722134096089
89.705  -> 1184.3105991660186 -1504.300140935327 1435.6900783016436
89.710  -> 1184.4188842822261 -1504.2637353574532 1435.6580225224884
89.715  -> 1184.5271488715985 -1504.2272694200592 1435.62596675856
89.720  -> 1184.6353929004085 -1504.1907431343357 1435.5939110097518
89.725  -> 1184.7436163349466 -1504.1541565114233 1435.561855276002
89.730  -> 1184.851819141498 -1504.1175095625515 1435.5297995572041
89.735  -> 1184.9600012863655 -1504.0808022988995 1435.4977438532978
89.740  -> 1185.0681627358467 -1504.044034731735 1435.4656881641772
89.745  -> 1185.1763034562566 -1504.0072068722757 1435.4336324897836
89.750  -> 1185.284423413905 -1503.9703187318278 1435.4015768300112
89.755  -> 1185.392522575119 -1503.9333703216473 1435.369521184803
89.760  -> 1185.5006009062215 -1503.896361653079 1435.3374655540536
89.765  -> 1185.6086583735516 -1503.8592927374173 1435.3054099377073
89.770  -> 1185.7166949434445 -1503.822163586045 1435.273354335659
89.775  -> 1185.8247105822518 -1503.784974210295 1435.2412987478547
89.780  -> 1185.932705256321 -1503.7477246215892 1435.2092431741896
89.785  -> 1186.0406789320166 -1503.710414831298 1435.1771876146115
89.790  -> 1186.1486315756983 -1503.673044850882 1435.1451320690155
89.795  -> 1186.2565631537432 -1503.6356146917499 1435.1130765373512
89.800  -> 1186.3644736325236 -1503.5981243654005 1435.0810210195139
89.805  -> 1186.472362978429 -1503.5605738832812 1435.0489655154545
89.810  -> 1186.5802311578443 -1503.5229632569292 1435.0169100250691
89.815  -> 1186.6880781371715 -1503.48529249783 1434.9848545483098
89.820  -> 1186.7959038828085 -1503.447561617559 1434.9527990850731
89.825  -> 1186.9037083611695 -1503.4097706276398 1434.9207436353129
89.830  -> 1187.011491538665 -1503.3719195396866 1434.8886881989254
89.835  -> 1187.1192533817225 -1503.3340083652615 1434.8566327758663
89.840  -> 1187.2269938567647 -1503.2960371160166 1434.8245773660321
89.845  -> 1187.3347129302317 -1503.2580058035521 1434.79252196938
89.850  -> 1187.4424105685594 -1503.2199144395586 1434.760466585807
89.855  -> 1187.5500867382004 -1503.1817630356747 1434.7284112152718
89.860  -> 1187.6577414056035 -1503.1435516036292 1434.6963558576713
89.865  -> 1187.7653745372338 -1503.1052801550989 1434.6643005129658
89.870  -> 1187.8729860995531 -1503.0669487018506 1434.632245181053
89.875  -> 1187.9805760590395 -1503.0285572555995 1434.600189861894
89.880  -> 1188.0881443821675 -1502.990105828151 1434.5681345553871
89.885  -> 1188.195691035428 -1502.9515944312582 1434.5360792614952
89.890  -> 1188.3032159853083 -1502.9130230767648 1434.5040239801165
89.895  -> 1188.4107191983126 -1502.874391776462 1434.4719687112154
89.900  -> 1188.5182006409411 -1502.835700542232 1434.4399134546904
89.905  -> 1188.625660279711 -1502.7969493859036 1434.4078582105076
89.910  -> 1188.7330980811353 -1502.7581383193976 1434.3758029785656
89.915  -> 1188.8405140117438 -1502.7192673545812 1434.343747758832
89.920  -> 1188.9479080380631 -1502.680336503413 1434.3116925512056
89.925  -> 1189.055280126636 -1502.6413457777985 1434.2796373556557
89.930  -> 1189.162630244002 -1502.6022951897344 1434.2475821720814
89.935  -> 1189.2699583567169 -1502.5631847511643 1434.215527000453
89.940  -> 1189.3772644313335 -1502.5240144741233 1434.1834718406703
89.945  -> 1189.4845484344207 -1502.484784370593 1434.151416692705
89.950  -> 1189.5918103325446 -1502.4454944526465 1434.119361556457
89.955  -> 1189.699050092287 -1502.4061447323036 1434.0873064318998
89.960  -> 1189.8062676802274 -1502.3667352216755 1434.0552513189334
89.965  -> 1189.9134630629605 -1502.3272659328202 1434.0231962175326
89.970  -> 1190.0206362070792 -1502.287736877887 1433.9911411275978
89.975  -> 1190.1277870791916 -1502.248148068972 1433.959086049105
89.980  -> 1190.2349156459038 -1502.2084995182624 1433.9270309819553
89.985  -> 1190.3420218738372 -1502.1687912378925 1433.894975926126
89.990  -> 1190.449105729611 -1502.1290232400875 1433.8629208815184
89.995  -> 1190.5561671798598 -1502.0891955370196 1433.8308658481114
90.000  -> 1190.6632061912167 -1502.0493081409525 1433.7988108258064
90.005  -> 1190.7702227303294 -1502.009361064096 1433.7667558145838
90.010  -> 1190.8772167638442 -1501.9693543187523 1433.7347008143452
90.015  -> 1190.9841882584226 -1501.929287917169 1433.7026458250723
90.020  -> 1191.0911371807242 -1501.8891618716862 1433.6705908466672
90.025  -> 1191.1980634974238 -1501.8489761945896 1433.6385358791133
90.030  -> 1191.3049671751946 -1501.8087308982572 1433.6064809223124
90.035  -> 1191.411848180725 -1501.7684259950126 1433.5744259762494
90.040  -> 1191.5187064807014 -1501.7280614972722 1433.5423710408268
90.045  -> 1191.6255420418258 -1501.6876374173974 1433.5103161160307
90.050  -> 1191.7323548307984 -1501.6471537678424 1433.4782612017636
90.055  -> 1191.8391448143345 -1501.6066105610068 1433.4462062980133
90.060  -> 1191.9459119591484 -1501.5660078093827 1433.4141514046826
90.065  -> 1192.0526562319685 -1501.5253455254076 1433.3820965217606
90.070  -> 1192.1593775995227 -1501.4846237216116 1433.3500416491502
90.075  -> 1192.2660760285535 -1501.4438424104699 1433.317986786842
90.080  -> 1192.3727514858022 -1501.4030016045506 1433.2859319347394
90.085  -> 1192.479403938025 -1501.362101316367 1433.2538770928343
90.090  -> 1192.586033351977 -1501.3211415585251 1433.2218222610302
90.095  -> 1192.692639694428 -1501.280122343576 1433.1897674393206
90.100  -> 1192.799222932147 -1501.2390436841636 1433.1577126276093
90.105  -> 1192.9057830319175 -1501.1979055928769 1433.1256578258908
90.110  -> 1193.0123199605225 -1501.1567080823977 1433.0936030340695
90.115  -> 1193.1188336847592 -1501.1154511653529 1433.0615482521414
90.120  -> 1193.2253241714243 -1501.074134854462 1433.0294934800108
90.125  -> 1193.3317913873288 -1501.0327591623898 1432.9974387176753
90.130  -> 1193.4382352992836 -1500.9913241018937 1432.9653839650396
90.135  -> 1193.5446558741135 -1500.9498296856764 1432.9333292221022
90.140  -> 1193.6510530786431 -1500.9082759265332 1432.9012744887684
90.145  -> 1193.7574268797114 -1500.8666628372043 1432.8692197650385
90.150  -> 1193.863777244157 -1500.824990430523 1432.8371650508172
90.155  -> 1193.9701041388328 -1500.7832587192675 1432.8051103461066
90.160  -> 1194.0764075305913 -1500.7414677163085 1432.773055650812
90.165  -> 1194.1826873862992 -1500.699617434462 1432.7410009649363
90.170  -> 1194.2889436728235 -1500.657707886637 1432.7089462883853
90.175  -> 1194.3951763570449 -1500.6157390856865 1432.6768916211633
90.180  -> 1194.5013854058443 -1500.5737110445577 1432.6448369631764
90.185  -> 1194.6075707861166 -1500.531623776142 1432.6127823144302
90.190  -> 1194.7137324647572 -1500.4894772934233 1432.580727674831
90.195  -> 1194.8198704086747 -1500.447271609331 1432.5486730443859
90.200  -> 1194.9259845847782 -1500.4050067368871 1432.516618423001
90.205  -> 1195.0320749599912 -1500.3626826890581 1432.4845638106854
90.210  -> 1195.1381415012372 -1500.3202994789042 1432.4525092073454
90.215  -> 1195.2441841754533 -1500.2778571194297 1432.420454612991
90.220  -> 1195.3502029495774 -1500.2353556237322 1432.3884000275293
90.225  -> 1195.456197790561 -1500.1927950048537 1432.3563454509713
90.230  -> 1195.5621686653565 -1500.1501752759295 1432.3242908832244
90.235  -> 1195.6681155409294 -1500.1074964500394 1432.292236324301
90.240  -> 1195.7740383842465 -1500.0647585403565 1432.2601817741088
90.245  -> 1195.8799371622877 -1500.0219615599979 1432.2281272326613
90.250  -> 1195.9858118420339 -1499.9791055221742 1432.1960726998666
90.255  -> 1196.0916623904795 -1499.9361904400405 1432.16401817574
90.260  -> 1196.1974887746203 -1499.893216326845 1432.1319636601893
90.265  -> 1196.3032909614647 -1499.8501831957803 1432.0999091532312
90.270  -> 1196.4090689180227 -1499.8070910601325 1432.067854654774
90.275  -> 1196.5148226113176 -1499.7639399331317 1432.0358001648356
90.280  -> 1196.620552008374 -1499.7207298281014 1432.0037456833245
90.285  -> 1196.7262570762296 -1499.677460758309 1431.9716912102601
90.290  -> 1196.8319377819232 -1499.6341327371163 1431.939636745551
90.295  -> 1196.937594092507 -1499.5907457778278 1431.907582289218
90.300  -> 1197.0432259750348 -1499.5472998938428 1431.87552784117
90.305  -> 1197.1488333965733 -1499.5037950985038 1431.843473401429
90.310  -> 1197.254416324191 -1499.4602314052474 1431.8114189699045
90.315  -> 1197.3599747249687 -1499.4166088274537 1431.7793645466195
90.320  -> 1197.46550856599 -1499.3729273785966 1431.7473101314836
90.325  -> 1197.5710178143504 -1499.3291870720936 1431.7152557245215
90.330  -> 1197.676502437148 -1499.2853879214565 1431.683201325643
90.335  -> 1197.781962401493 -1499.2415299401403 1431.651146934874
90.340  -> 1197.8873976744985 -1499.197613141694 1431.6190925521246
90.345  -> 1197.9928082232893 -1499.1536375396106 1431.587038177422
90.350  -> 1198.0981940149932 -1499.1096031474763 1431.5549838106767
90.355  -> 1198.20355501675 -1499.065509978821 1431.522929451917
90.360  -> 1198.308891195702 -1499.021358047269 1431.4908751010537
90.365  -> 1198.414202519004 -1498.9771473663875 1431.4588207581164
90.370  -> 1198.5194889538134 -1498.9328779498383 1431.4267664230163
90.375  -> 1198.6247504672995 -1498.888549811226 1431.3947120957844
90.380  -> 1198.7299870266345 -1498.84416296425 1431.3626577763318
90.385  -> 1198.835198599003 -1498.799717422552 1431.330603464691
90.390  -> 1198.940385151592 -1498.7552131998686 1431.2985491607735
90.395  -> 1199.0455466516007 -1498.7106503098796 1431.266494864613
90.400  -> 1199.1506830662317 -1498.6660287663587 1431.234440576121
90.405  -> 1199.2557943626991 -1498.6213485830228 1431.2023862953326
90.410  -> 1199.3608805082204 -1498.5766097736832 1431.17033202216
90.415  -> 1199.4659414700243 -1498.5318123520942 1431.1382777566391
90.420  -> 1199.5709772153436 -1498.4869563321045 1431.1062234986823
90.425  -> 1199.6759877114225 -1498.4420417275055 1431.0741692483273
90.430  -> 1199.7809729255086 -1498.3970685521836 1431.0421150054865
90.435  -> 1199.885932824861 -1498.3520368199672 1431.0100607701986
90.440  -> 1199.9908673767425 -1498.3069465447802 1430.9780065423765
90.445  -> 1200.0957765484277 -1498.2617977404884 1430.9459523220605
90.450  -> 1200.2006603071945 -1498.2165904210526 1430.9138981091633
90.455  -> 1200.3055186203324 -1498.1713246003762 1430.8818439037263
90.460  -> 1200.4103514551348 -1498.1260002924573 1430.8497897056632
90.465  -> 1200.5151587789062 -1498.0806175112366 1430.8177355150162
90.470  -> 1200.6199405589555 -1498.0351762707494 1430.7856813316992
90.475  -> 1200.7246967626022 -1497.9896765849737 1430.7536271557558
90.480  -> 1200.8294273571705 -1497.9441184679822 1430.7215729871
90.485  -> 1200.9341323099954 -1497.8985019337897 1430.6895188257768
90.490  -> 1201.0388115884168 -1497.8528269965063 1430.6574646717004
90.495  -> 1201.1434651597845 -1497.8070936701845 1430.6254105249172
90.500  -> 1201.2480929914536 -1497.761301968971 1430.5933563853416
90.505  -> 1201.35269505079 -1497.7154519069559 1430.5613022530213
90.510  -> 1201.457271305164 -1497.669543498323 1430.5292481278707
90.515  -> 1201.5618217219567 -1497.6235767571993 1430.497194009939
90.520  -> 1201.6663462685538 -1497.5775516978063 1430.4651398991407
90.525  -> 1201.7708449123518 -1497.5314683343076 1430.4330857955263
90.530  -> 1201.8753176207524 -1497.4853266809623 1430.4010316990107
90.535  -> 1201.9797643611673 -1497.4391267519713 1430.3689776096453
90.540  -> 1202.0841851010139 -1497.3928685616306 1430.3369235273456
90.545  -> 1202.1885798077192 -1497.346552124178 1430.3048694521642
90.550  -> 1202.2929484487163 -1497.3001774539468 1430.2728153840167
90.555  -> 1202.397290991448 -1497.2537445652122 1430.2407613229568
90.560  -> 1202.5016074033629 -1497.2072534723443 1430.2087072689005
90.565  -> 1202.6058976519191 -1497.1607041896555 1430.176653221903
90.570  -> 1202.7101617045812 -1497.1140967315532 1430.1445991818803
90.575  -> 1202.814399528823 -1497.0674311123867 1430.1125451488886
90.580  -> 1202.9186110921248 -1497.0207073466001 1430.0804911228443
90.585  -> 1203.0227963619761 -1496.9739254485803 1430.048437103805
90.590  -> 1203.1269553058728 -1496.9270854328086 1430.0163830916874
90.595  -> 1203.2310878913202 -1496.8801873137083 1429.9843290865501
90.600  -> 1203.33519408583 -1496.8332311057982 1429.9522750883098
90.605  -> 1203.4392738569234 -1496.7862168235386 1429.9202210970268
90.610  -> 1203.5433271721279 -1496.7391444814853 1429.8881671126178
90.615  -> 1203.6473539989802 -1496.6920140941354 1429.8561131351444
90.620  -> 1203.751354305024 -1496.6448256760818 1429.8240591645233
90.625  -> 1203.8553280578121 -1496.597579241859 1429.7920052008174
90.630  -> 1203.9592752249039 -1496.5502748060967 1429.759951243944
90.635  -> 1204.0631957738676 -1496.502912383366 1429.7278972939669
90.640  -> 1204.1670896722792 -1496.455491988334 1429.6958433508034
90.645  -> 1204.2709568877228 -1496.4080136356085 1429.6637894145188
90.650  -> 1204.37479738779 -1496.3604773398936 1429.6317354850307
90.655  -> 1204.4786111400813 -1496.3128831158342 1429.5996815624053
90.660  -> 1204.582398112204 -1496.265230978171 1429.5676276465606
90.665  -> 1204.6861582717745 -1496.2175209415864 1429.535573737564
90.670  -> 1204.7898915864168 -1496.1697530208578 1429.5035198353337
90.675  -> 1204.8935980237632 -1496.1219272307042 1429.471465939938
90.680  -> 1204.9972775514534 -1496.07404358594 1429.439412051296
90.685  -> 1205.100930137136 -1496.0261021013212 1429.4073581694765
90.690  -> 1205.204555748467 -1495.9781027916993 1429.3753042943988
90.695  -> 1205.3081543531111 -1495.9300456718668 1429.3432504261336
90.700  -> 1205.4117259187406 -1495.881930756712 1429.3111965645999
90.705  -> 1205.515270413036 -1495.833758061065 1429.2791427098693
90.710  -> 1205.618787803686 -1495.7855275998504 1429.2470888618614
90.715  -> 1205.7222780583877 -1495.737239387935 1429.215035020649
90.720  -> 1205.8257411448458 -1495.6888934402805 1429.182981186152
90.725  -> 1205.9291770307734 -1495.6404897717903 1429.1509273584438
90.730  -> 1206.0325856838917 -1495.592028397463 1429.1188735374446
90.735  -> 1206.1359670719303 -1495.543509332239 1429.0868197232296
90.740  -> 1206.2393211626268 -1495.4949325911534 1429.0547659157187
90.745  -> 1206.3426479237266 -1495.4462981891836 1429.0227121149885
90.750  -> 1206.4459473229842 -1495.3976061414016 1428.9906583209588
90.755  -> 1206.5492193281616 -1495.348856462821 1428.9586045337073
90.760  -> 1206.6524639070292 -1495.3000491685511 1428.9265507531545
90.765  -> 1206.7556810273654 -1495.2511842736421 1428.894496979379
90.770  -> 1206.8588706569576 -1495.20226179324 1428.8624432123013
90.775  -> 1206.9620327636005 -1495.153281742432 1428.830389452001
90.780  -> 1207.0651673150978 -1495.1042441364004 1428.7983356983991
90.785  -> 1207.1682742792607 -1495.0551489902691 1428.7662819515763
90.790  -> 1207.2713536239096 -1495.0059963192575 1428.7342282114537
90.795  -> 1207.374405316872 -1494.956786138526 1428.7021744781132
90.800  -> 1207.4774293259854 -1494.9075184633307 1428.670120751476
90.805  -> 1207.5804256190938 -1494.8581933088685 1428.638067031625
90.810  -> 1207.683394164051 -1494.8088106904322 1428.606013318482
90.815  -> 1207.7863349287175 -1494.7593706232558 1428.5739596121307
90.820  -> 1207.889247880964 -1494.7098731226683 1428.541905912493
90.825  -> 1207.992132988668 -1494.6603182039405 1428.5098522196538
90.830  -> 1208.0949902197165 -1494.6107058824382 1428.4777985335352
90.835  -> 1208.1978195420038 -1494.5610361734682 1428.4457448542234
90.840  -> 1208.300620923434 -1494.5113090924335 1428.4136911816404
90.845  -> 1208.403394331918 -1494.4615246546775 1428.3816375158735
90.850  -> 1208.5061397353763 -1494.4116828756394 1428.349583856845
90.855  -> 1208.6088571017367 -1494.3617837706995 1428.317530204643
90.860  -> 1208.711546398937 -1494.3118273553337 1428.28547655919
90.865  -> 1208.8142075949213 -1494.2618136449585 1428.2534229205758
90.870  -> 1208.9168406576446 -1494.2117426550863 1428.2213692887226
90.875  -> 1209.019445555068 -1494.1616144011705 1428.189315663721
90.880  -> 1209.122022255163 -1494.11142889876 1428.1572620454936
90.885  -> 1209.2245707259078 -1494.0611861633447 1428.1252084341322
90.890  -> 1209.327090935291 -1494.0108862105099 1428.0931548295596
90.895  -> 1209.4295828513073 -1493.960529055782 1428.0611012318684
90.900  -> 1209.5320464419628 -1493.9101147147828 1428.0290476409818
90.905  -> 1209.6344816752692 -1493.8596432030754 1427.9969940569933
90.910  -> 1209.7368885192493 -1493.809114536318 1427.9649404798263
90.915  -> 1209.839266941932 -1493.7585287301101 1427.9328869095755
90.920  -> 1209.9416169113574 -1493.7078858001464 1427.900833346164
90.925  -> 1210.043938395571 -1493.6571857620627 1427.868779789688
90.930  -> 1210.1462313626305 -1493.6064286315902 1427.8367262400707
90.935  -> 1210.2484957805982 -1493.5556144244013 1427.804672697409
90.940  -> 1210.350731617549 -1493.5047431562634 1427.7726191616264
90.945  -> 1210.4529388415624 -1493.4538148428855 1427.7405656328208
90.950  -> 1210.5551174207305 -1493.4028295000717 1427.7085121109162
90.955  -> 1210.65726732315 -1493.3517871435668 1427.6764585960113
90.960  -> 1210.7593885169304 -1493.3006877892115 1427.6444050880302
90.965  -> 1210.8614809701855 -1493.249531452787 1427.6123515870727
90.970  -> 1210.9635446510417 -1493.1983181501705 1427.5802980930628
90.975  -> 1211.0655795276307 -1493.1470478971796 1427.5482446061012
90.980  -> 1211.167585568096 -1493.0957207097274 1427.5161911261127
90.985  -> 1211.2695627405865 -1493.0443366036682 1427.4841376531988
90.990  -> 1211.371511013263 -1492.9928955949515 1427.452084187284
90.995  -> 1211.4734303542918 -1492.9413976994676 1427.420030728471
91.000  -> 1211.5753207318517 -1492.8898429332025 1427.3879772766843
91.005  -> 1211.6771821141256 -1492.838231312083 1427.3559238320279
91.010  -> 1211.77901446931 -1492.7865628521313 1427.3238703944266
91.015  -> 1211.8808177656053 -1492.7348375693102 1427.2918169639847
91.020  -> 1211.9825919712252 -1492.6830554796784 1427.2597635406278
91.025  -> 1212.084337054388 -1492.631216599235 1427.2277101244608
91.030  -> 1212.186052983325 -1492.5793209440744 1427.1956567154093
91.035  -> 1212.2877397262716 -1492.5273685302327 1427.1636033135796
91.040  -> 1212.3893972514768 -1492.4753593738405 1427.1315499188975
91.045  -> 1212.4910255271936 -1492.4232934909696 1427.0994965314696
91.050  -> 1212.5926245216885 -1492.3711708977871 1427.0674431512223
91.055  -> 1212.6941942032322 -1492.318991610401 1427.0353897782632
91.060  -> 1212.795734540109 -1492.2667556450147 1427.0033364125186
91.065  -> 1212.897245500607 -1492.2144630177722 1426.9712830540973
91.070  -> 1212.998727053028 -1492.162113744913 1426.9392297029253
91.075  -> 1213.1001791656781 -1492.1097078426176 1426.9071763591128
91.080  -> 1213.201601806877 -1492.0572453271614 1426.875123022586
91.085  -> 1213.3029949449483 -1492.004726214761 1426.8430696934554
91.090  -> 1213.4043585482293 -1491.952150521728 1426.8110163716478
91.095  -> 1213.5056925850613 -1491.8995182643155 1426.7789630572747
91.100  -> 1213.6069970237997 -1491.8468294588708 1426.7469097502628
91.105  -> 1213.7082718328036 -1491.794084121683 1426.7148564507245
91.110  -> 1213.809516980446 -1491.7412822691358 1426.6828031585867
91.115  -> 1213.910732435104 -1491.6884239175542 1426.6507498739627
91.120  -> 1214.0119181651685 -1491.635509083358 1426.6186965967795
91.125  -> 1214.1130741390343 -1491.5825377829085 1426.5866433271515
91.130  -> 1214.2142003251106 -1491.5295100326614 1426.5545900650056
91.135  -> 1214.3152966918099 -1491.4764258490138 1426.5225368104573
