name: Trajectory 2
type: 3D
x: North | m
y: East  | m
z: Altitude | m
coords:
3.485   -> 79.30146593754829 -0.7699750049663098 1987.3773600263216
3.490   -> 79.41194701138943 -0.7734142973394724 1987.3438098837005
3.495   -> 79.52243241391147 -0.7768626269267035 1987.3102159562436
3.500   -> 79.63292221715609 -0.7803200028396347 1987.2765779700176
3.505   -> 79.74341649453882 -0.7837864352099395 1987.2428956674023
3.510   -> 79.8539153208507 -0.787261935195667 1987.2091688072192
3.515   -> 79.96441877225918 -0.7907465149870784 1987.1753971648463
3.520   -> 80.07492692630814 -0.7942401878119909 1987.1415805323225
3.525   -> 80.18543986191706 -0.7977429679406299 1987.107718718437
3.530   -> 80.29595765937927 -0.8012548706899926 1987.0738115488075
3.535   -> 80.40648040035897 -0.8047759124277242 1987.0398588659468
3.540   -> 80.51700816788727 -0.8083061105755104 1987.0058605293152
3.545   -> 80.62754104635687 -0.8118454836119865 1986.971816415362
3.550   -> 80.73807912151555 -0.8153940510751657 1986.9377264175546
3.555   -> 80.84862257009668 -0.8189518319155819 1986.903590667817
3.560   -> 80.95917138962088 -0.8225188490232164 1986.8694088633567
3.565   -> 81.06972575528518 -0.826095122682816 1986.835181150846
3.570   -> 81.18028567153696 -0.8296806787195137 1986.8009072811262
3.575   -> 81.29085131178218 -0.8332755387358836 1986.7665874150919
3.580   -> 81.40142268754948 -0.8368797315134732 1986.7322213576033
3.585   -> 81.51199997019754 -0.8404932799545324 1986.6978092832273
3.590   -> 81.62258317846567 -0.8441162158123807 1986.663351051067
3.595   -> 81.73317248140738 -0.8477485632690577 1986.6288468487899
3.600   -> 81.84376790507588 -0.8513903570590988 1986.5942965898068
3.605   -> 81.95436961595954 -0.8550416226227374 1986.5597004742963
3.610   -> 82.0649776475016 -0.8587023976792535 1986.5250584698863
3.615   -> 82.17559216336329 -0.8623727089037818 1986.490370788656
3.620   -> 82.28621320442622 -0.8660525969979621 1986.4556374522106
3.625   -> 82.39684093126026 -0.8697420898468486 1986.4208586839027
3.630   -> 82.5074753922054 -0.8734412311261485 1986.3860345589264
3.635   -> 82.61811674447401 -0.8771500499041639 1986.3511653112648
3.640   -> 82.72876504385579 -0.8808685928164816 1986.3162510691707
3.645   -> 82.83942044393773 -0.8845968900862848 1986.2812920765996
3.650   -> 82.95008300792173 -0.8883349912889738 1986.2462885141947
3.655   -> 83.06075288550016 -0.8920829277725406 1986.2112406352117
3.660   -> 83.17143014722095 -0.8958407520262787 1986.1761486718838
3.665   -> 83.28211493861166 -0.8996084964911986 1986.1410128860816
3.670   -> 83.39280733747151 -0.9033862165387441 1986.1058335607006
3.675   -> 83.50350748489296 -0.9071739456694208 1986.0706109655289
3.680   -> 83.61421546580365 -0.9109717420992967 1986.0353454330734
3.685   -> 83.72493141659115 -0.9147796403531013 1986.0000372403326
3.690   -> 83.8356554291611 -0.918597701448266 1985.964686768257
3.695   -> 83.94638763492776 -0.9224259608967125 1985.9292943003381
3.700   -> 84.05712813259763 -0.9262644824682966 1985.8938602646913
3.705   -> 84.16787704834569 -0.9301133026233287 1985.858384950575
3.710   -> 84.27863448747611 -0.9339724878295427 1985.8228688318843
3.715   -> 84.38940057066209 -0.9378420754550548 1985.7873122029112
3.720   -> 84.50017541558032 -0.9417221032906752 1985.7517153593378
3.725   -> 84.61095913263674 -0.9456126572208474 1985.7160789470604
3.730   -> 84.72175183378204 -0.9495137758964505 1985.680403266519
3.735   -> 84.8325536278355 -0.9534254983785481 1985.6446886194433
3.740   -> 84.9433646432036 -0.9573479156700034 1985.6089357436404
3.745   -> 85.05418498254853 -0.9612810676033595 1985.5731449440127
3.750   -> 85.16501474527905 -0.9652249944071161 1985.5373165266467
3.755   -> 85.27585407710602 -0.9691797920030734 1985.5014513162953
3.760   -> 85.3867030708646 -0.9731455012983646 1985.4655496206246
3.765   -> 85.49756181602919 -0.9771221635801569 1985.4296117483746
3.770   -> 85.6084304748041 -0.9811098794664793 1985.393638605887
3.775   -> 85.71930912969381 -0.9851086908261737 1985.3576305018858
3.780   -> 85.8301978597512 -0.9891186398905404 1985.3215877460534
3.785   -> 85.94109684275661 -0.993139831728921 1985.2855113206153
3.790   -> 86.05200615042266 -0.997172309053434 1985.249401533646
3.795   -> 86.16292585093775 -1.0012161149194927 1985.2132586940586
3.800   -> 86.27385613664335 -1.005271358581763 1985.1770838539499
3.805   -> 86.38479706804912 -1.0093380834720167 1985.1408773190421
3.810   -> 86.49574870208811 -1.0134163333446564 1985.1046393957738
3.815   -> 86.6067112445594 -1.0175062213538628 1985.0683711998358
3.820   -> 86.71768474441677 -1.0216077915227164 1985.032073032908
3.825   -> 86.8286692470065 -1.0257210881748762 1984.9957451972605
3.830   -> 86.93966497040294 -1.029846228059768 1984.9593888656775
3.835   -> 87.0506719517164 -1.0339832556593027 1984.923004334126
3.840   -> 87.16169022444208 -1.038132215732664 1984.8865918990348
3.845   -> 87.27272001767777 -1.0422932283032558 1984.8501527835977
3.850   -> 87.38376135647538 -1.0464663381759136 1984.8136872764255
3.855   -> 87.4948142622888 -1.050651590408348 1984.7771956664617
3.860   -> 87.60587897392746 -1.054849107961231 1984.7406792204824
3.865   -> 87.71695550424933 -1.0590589358238178 1984.7041382181367
3.870   -> 87.82804386255704 -1.0632811192129321 1984.6675729392741
3.875   -> 87.93914429600962 -1.067515783675997 1984.630984687323
3.880   -> 88.05025680522063 -1.0717629742465289 1984.5943737314087
3.885   -> 88.16138138731758 -1.0760227361596024 1984.5577403407274
3.890   -> 88.27251829640596 -1.0802951971867711 1984.5210858483608
3.895   -> 88.38366752089476 -1.0845804022650565 1984.4844105114062
3.900   -> 88.4948290458032 -1.0888783965065485 1984.4477145869007
3.905   -> 88.60600313074845 -1.0931893095339686 1984.4109994305525
3.910   -> 88.71718975206875 -1.0975131860476448 1984.3742652859903
3.915   -> 88.82838888283628 -1.1018500708962469 1984.337512396654
3.920   -> 88.93960078672234 -1.106200095172162 1984.3007421338557
3.925   -> 89.05082542822525 -1.1105633032006272 1984.2639547263918
3.930   -> 89.16206276872815 -1.114939739428512 1984.227150402743
3.935   -> 89.27331307448517 -1.119329536029662 1984.1903305428436
3.940   -> 89.3845762984839 -1.1237327368189385 1984.1534953593787
3.945   -> 89.49585239077415 -1.1281493857064062 1984.1166450645958
3.950   -> 89.60714161871678 -1.1325796155543095 1984.0797810401393
3.955   -> 89.71844392421607 -1.1370234695363228 1984.0429034814033
3.960   -> 89.82975924644172 -1.1414809908954433 1984.0060125832263
3.965   -> 89.94108785238899 -1.1459523127862656 1983.9691097221537
3.970   -> 90.0524296734032 -1.150437477616324 1983.9321950752155
3.975   -> 90.16378463832267 -1.154936527837412 1983.8952688187733
3.980   -> 90.27515301231718 -1.1594495964993037 1983.8583323175974
3.985   -> 90.38653471679135 -1.1639767251256843 1983.8213857293981
3.990   -> 90.49792967089296 -1.1685179552605143 1983.7844292111117
3.995   -> 90.60933813652768 -1.173073419452319 1983.7474641092174
4.000   -> 90.7207600258669 -1.177643158231827 1983.7104905612778
4.005   -> 90.83219548047612 -1.1822272725453158 1983.6735094914206
4.010   -> 90.94364440689827 -1.1868258022071507 1983.636521023436
4.015   -> 91.05510694228286 -1.1914388473955164 1983.5995260638426
4.020   -> 91.16658298792017 -1.196066447168406 1983.5625247224016
4.025   -> 91.27807267627556 -1.2007087008099877 1983.5255178861892
4.030   -> 91.38957590378303 -1.205365646585349 1983.4885056507253
4.035   -> 91.50109279797273 -1.2100373827613393 1983.4514888818742
4.040   -> 91.6126232508373 -1.2147239467772846 1983.414467660747
4.045   -> 91.72416738473822 -1.2194254357623424 1983.377442830295
4.050   -> 91.83572508765835 -1.2241418863010856 1983.3404144570986
4.055   -> 91.94729647657503 -1.2288733942678383 1983.3033833595655
4.060   -> 92.05888143590737 -1.2336199953674545 1983.2663495896707
4.065   -> 92.17048007705161 -1.2383817841058131 1983.2293139397225
4.070   -> 92.2820922813214 -1.243158795287251 1983.1922764470628
4.075   -> 92.39371815435359 -1.2479511219394082 1983.155237876422
4.080   -> 92.50535757482457 -1.2527587979495909 1983.118198250529
4.085   -> 92.61701064245257 -1.2575819147615097 1983.0811583051386
4.090   -> 92.72867723375236 -1.2624205053333033 1983.044118048434
4.095   -> 92.84035744238359 -1.2672746594234412 1983.0070781858801
4.100   -> 92.9520511431801 -1.2721444090532001 1982.9700387112302
4.105   -> 93.06375842362229 -1.2770298421991444 1982.9330002984307
4.110   -> 93.17547915734632 -1.281930989942475 1982.8959629269675
4.115   -> 93.28721342555218 -1.2868479383860973 1982.8589272381294
4.120   -> 93.39896110116155 -1.2917807176724152 1982.8218931973447
4.125   -> 93.51072225901234 -1.2967294119440853 1982.7848614121958
4.130   -> 93.62249677179247 -1.3016940504104664 1982.7478318343094
4.135   -> 93.73428470791553 -1.306674715172785 1982.7108050366073
4.140   -> 93.84608594031151 -1.3116714345175406 1982.6737809572146
4.145   -> 93.95790053092674 -1.3166842884289927 1982.6367601335342
4.150   -> 94.06972835340169 -1.3217133042853255 1982.599742490534
4.155   -> 94.18156946319168 -1.3267585598841665 1982.5627285293374
4.160   -> 94.29342373510644 -1.3318200817141932 1982.5257181621414
4.165   -> 94.40529121810539 -1.336897945322822 1982.4887118531294
4.170   -> 94.51717178861442 -1.3419921763321725 1982.451709502155
4.175   -> 94.62906532459218 -1.3471028002519194 1982.4147110078047
4.180   -> 94.74097195022787 -1.3522299138774334 1982.37771705408
4.185   -> 94.85289154506758 -1.3573735415771846 1982.3407275231366
4.190   -> 94.9648239904501 -1.3625337076112805 1982.3037422958937
4.195   -> 95.07676939440955 -1.3677105040284032 1982.2667619792492
4.200   -> 95.18872764054119 -1.3729039540154955 1982.2297864388174
4.205   -> 95.30069861447157 -1.3781140806571794 1982.1928155390162
4.210   -> 95.41268240781105 -1.3833409710781095 1982.1558498080171
4.215   -> 95.52467890907026 -1.3885846473677854 1982.1188890961616
4.220   -> 95.63668800900628 -1.3938451315212215 1982.081933252642
4.225   -> 95.74870978265466 -1.3991225055912655 1982.0449827257705
4.230   -> 95.8607441242369 -1.4044167906649014 1982.0080373519818
4.235   -> 95.97279093041091 -1.409728007744069 1981.971096966617
4.240   -> 96.0848502596034 -1.4150562336932337 1981.934161937497
4.245   -> 96.19692201246485 -1.4204014887013965 1981.897232088601
4.250   -> 96.3090060922458 -1.4257637928833633 1981.8603072428773
4.255   -> 96.4211025408448 -1.4311432178313321 1981.8233876875336
4.260   -> 96.53321126597702 -1.4365397829491362 1981.7864732356152
4.265   -> 96.64533217809412 -1.4419535075784664 1981.749563699206
4.270   -> 96.75746530275882 -1.4473844579893542 1981.712659285296
4.275   -> 96.8696105553005 -1.4528326529201792 1981.6757597975734
4.280   -> 96.98176785389393 -1.458298111060224 1981.6388650388403
4.285   -> 97.09393720806536 -1.4637808933425152 1981.6019751367837
4.290   -> 97.20611854121957 -1.469281017965171 1981.565089887352
4.295   -> 97.31831177968802 -1.4747985030910444 1981.5282090856879
4.300   -> 97.43051691736169 -1.4803334043371925 1981.4913327816068
4.305   -> 97.54273388609272 -1.4858857394907157 1981.4544607649611
4.310   -> 97.65496262071397 -1.4914555263178604 1981.4175928248799
4.315   -> 97.76720309997799 -1.4970428151771575 1981.3807289352515
4.320   -> 97.87945526446748 -1.5026476235765673 1981.3438688814842
4.325   -> 97.99171905777344 -1.5082699690179926 1981.3070124483504
4.330   -> 98.10399444409545 -1.5139098966955058 1981.2701595362553
4.335   -> 98.21628137294306 -1.5195674239710628 1981.2333099278121
4.340   -> 98.3285797968361 -1.5252425682155555 1981.196463405088
4.345   -> 98.44088966608808 -1.5309353695891832 1981.1596197979331
4.350   -> 98.55321093924749 -1.5366458454409653 1981.1227788877977
4.355   -> 98.6655435778508 -1.5423740131438752 1981.0859404556759
4.360   -> 98.77788751906597 -1.548119907990888 1981.0491042642564
4.365   -> 98.89024273051211 -1.553883547449836 1981.0122700954255
4.370   -> 99.00260918275127 -1.559664949027388 1980.9754377307063
4.375   -> 99.11498680061216 -1.5654641433512038 1980.9386068694573
4.380   -> 99.2273755607404 -1.5712811481371913 1980.9017772955585
4.385   -> 99.3397754426584 -1.5771159811546955 1980.8649487926184
4.390   -> 99.45218635971973 -1.58296866860208 1980.828121000906
4.395   -> 99.56460829748187 -1.5888392285690294 1980.7912937077976
4.400   -> 99.67704124429356 -1.5947276792128537 1980.7544667004893
4.405   -> 99.7894851029474 -1.600634042571252 1980.7176395647762
4.410   -> 99.9019398677331 -1.6065583372288506 1980.680812092968
4.415   -> 100.01440553562881 -1.6125005818515659 1980.643984077285
4.420   -> 100.1268819998225 -1.6184607946158474 1980.6071550540012
4.425   -> 100.23936926309777 -1.624438994717025 1980.570324821723
4.430   -> 100.35186733080812 -1.6304352014447572 1980.5334931790583
4.435   -> 100.46437608752824 -1.6364494294423035 1980.4966596180052
4.440   -> 100.5768955442445 -1.642481698625291 1980.4598239447503
4.445   -> 100.68942571438104 -1.6485320290160015 1980.422985965568
4.450   -> 100.80196647491825 -1.654600432078778 1980.3861451336786
4.455   -> 100.91451784470766 -1.660686928552309 1980.349301264042
4.460   -> 101.02707984489477 -1.66679153929348 1980.3124541717905
4.465   -> 101.13965234590546 -1.6729142729655107 1980.2756032770674
4.470   -> 101.2522353740785 -1.6790551512255274 1980.2387484047047
4.475   -> 101.36482895789275 -1.6852141958595508 1980.201889379789
4.480   -> 101.47743296227381 -1.691391413128066 1980.1650255952427
4.485   -> 101.5900474206351 -1.6975868256941613 1980.1281568867698
4.490   -> 101.70267236836825 -1.7038004563596187 1980.0912830904088
4.495   -> 101.81530766596069 -1.710032309398055 1980.0544035778214
4.500   -> 101.9279533534591 -1.7162824085578148 1980.0175181964826
4.505   -> 102.04060947271986 -1.7225507777347984 1979.9806267942754
4.510   -> 102.15327588085646 -1.7288374196458118 1979.9437287276191
4.515   -> 102.26595262408368 -1.7351423591952295 1979.906823856551
4.520   -> 102.37863975025242 -1.7414656214428692 1979.8699120415886
4.525   -> 102.49133711416268 -1.7478072079895721 1979.8329926299305
4.530   -> 102.6040447677132 -1.7541671449577716 1979.7960654948631
4.535   -> 102.71676276426167 -1.7605454586322313 1979.7591305102194
4.540   -> 102.82949095734567 -1.7669421499459679 1979.7221870199571
4.545   -> 102.94222940404914 -1.773357246292606 1979.6852349111903
4.550   -> 103.05497816273541 -1.7797907752339637 1979.6482740716415
4.555   -> 103.16773708671589 -1.7862427374871253 1979.611303847917
4.560   -> 103.28050623775022 -1.792713161761046 1979.57432414143
4.565   -> 103.39328567869651 -1.7992020769376944 1979.537334854259
4.570   -> 103.5060752636562 -1.8057094839703127 1979.500335341411
4.575   -> 103.61887505854757 -1.8122354129182872 1979.463325518964
4.580   -> 103.73168513020637 -1.8187798940177797 1979.4263053037125
4.585   -> 103.84450533451478 -1.825342928906946 1979.3892740646386
4.590   -> 103.9573357410283 -1.8319245490216638 1979.3522317327443
4.595   -> 104.07017642003943 -1.8385247859772778 1979.315178239795
4.600   -> 104.18302723017136 -1.8451436425388044 1979.2781129741024
4.605   -> 104.29588824409335 -1.8517811515356697 1979.2410358817501
4.610   -> 104.40875953503252 -1.858437345978377 1979.2039469096264
4.615   -> 104.52164096527783 -1.8651122301905545 1979.1668454704704
4.620   -> 104.63453261008883 -1.8718058384033 1979.1297315255044
4.625   -> 104.74743454510597 -1.878518205029309 1979.0926050367914
4.630   -> 104.86034663716819 -1.8852493363691085 1979.055465446305
4.635   -> 104.97326896360376 -1.8919992680547546 1979.0183127303671
4.640   -> 105.08620160194752 -1.8987680358993266 1978.9811468661692
4.645   -> 105.19914442442735 -1.9055556485819496 1978.9439673294075
4.650   -> 105.31209750992194 -1.9123621431262117 1978.9067741113697
4.655   -> 105.42506093734542 -1.9191875567350518 1978.8695672042372
4.660   -> 105.5380345851036 -1.9260319008483509 1978.8323461215693
4.665   -> 105.65101853311185 -1.9328952138632371 1978.7951108693967
4.670   -> 105.7640128611534 -1.9397775343534167 1978.7578614546617
4.675   -> 105.87701745454667 -1.9466788768793817 1978.7205974325586
4.680   -> 105.9900323937355 -1.9535992811854097 1978.6833188235526
4.685   -> 106.10305775886813 -1.9605387871884854 1978.6460256490327
4.690   -> 106.21609344285162 -1.9674974129047145 1978.608717509213
4.695   -> 106.32913952615661 -1.9744751993909244 1978.571394438603
4.700   -> 106.44219608879911 -1.9814721878716859 1978.534056472644
4.705   -> 106.55526303188847 -1.9884884001265446 1978.4967032595507
4.710   -> 106.6683404354279 -1.9955238784822795 1978.4593348474123
4.715   -> 106.78142837881167 -2.0025786654273667 1978.4219512852492
4.720   -> 106.89452677189911 -2.0096527867833607 1978.3845522718473
4.725   -> 107.00763569373996 -2.0167462860966276 1978.3471378683364
4.730   -> 107.12075522262599 -2.023859207068117 1978.3097081367737
4.735   -> 107.23388527764511 -2.030991579808875 1978.272262828665
4.740   -> 107.34702593641677 -2.0381434490269825 1978.234802017576
4.745   -> 107.46017727565895 -2.0453148595769433 1978.1973257779898
4.750   -> 107.57333922409505 -2.052505846074121 1978.1598339158577
4.755   -> 107.68651185744758 -2.059716454323214 1978.1223265165154
4.760   -> 107.79969525040005 -2.066946730266162 1978.0848036661994
4.765   -> 107.91288934164442 -2.074196713203515 1978.047265226608
4.770   -> 108.02609420455087 -2.081466449964578 1978.009711294123
4.775   -> 108.1393099113194 -2.0887559875057278 1977.9721419660054
4.780   -> 108.2525364108682 -2.09606536995858 1977.934557160582
4.785   -> 108.36577377377228 -2.1033946450984624 1977.8969569845044
4.790   -> 108.47902206931205 -2.1107438608166618 1977.8593415452779
4.795   -> 108.59228125681312 -2.1181130661859866 1977.8217108183235
4.800   -> 108.7055514036264 -2.1255023098430086 1977.7840649197408
4.805   -> 108.81883257569113 -2.13291164052825 1977.7464039664517
4.810   -> 108.93212474284454 -2.1403411123295957 1977.708727991032
4.815   -> 109.04542796880008 -2.147790774654299 1977.6710371181648
4.820   -> 109.15874231575017 -2.1552606770007188 1977.63333147332
4.825   -> 109.27206776407122 -2.162750878509231 1977.5956111458936
4.830   -> 109.38540437344312 -2.170261429261874 1977.5578762682521
4.835   -> 109.49875220192365 -2.177792379418177 1977.5201269735082
4.840   -> 109.61211124037986 -2.18534379317199 1977.4823634071631
4.845   -> 109.72548154408126 -2.1929157211793964 1977.444585708335
4.850   -> 109.83886316658294 -2.2005082141596644 1977.406794016843
4.855   -> 109.95225610911943 -2.2081213413249547 1977.3689885332126
4.860   -> 110.06566042219428 -2.2157551538003486 1977.3311694023555
4.865   -> 110.17907615451368 -2.2234097027591946 1977.2933367698367
4.870   -> 110.29250331748369 -2.2310850623611955 1977.2554908897769
4.875   -> 110.40594195650992 -2.238781284091645 1977.217631911903
4.880   -> 110.51939211512752 -2.2464984194686743 1977.1797599865433
4.885   -> 110.63285381464782 -2.2542365474939245 1977.1418754196563
4.890   -> 110.74632709507229 -2.261995719900999 1977.103978364791
4.895   -> 110.85981199446935 -2.2697759884405024 1977.0660689760412
4.900   -> 110.97330854372194 -2.277577436816565 1977.028147609138
4.905   -> 111.08681677714945 -2.285400116896746 1976.9902144204477
4.910   -> 111.20033672708664 -2.293244080549468 1976.9522695668234
4.915   -> 111.3138684335904 -2.301109416009271 1976.9143134514165
4.920   -> 111.42741192505082 -2.3089961751615604 1976.8763462324027
4.925   -> 111.54096722783318 -2.3169044098762868 1976.838368068382
4.930   -> 111.65453439071062 -2.324834212715093 1976.8003794073113
4.935   -> 111.76811343592968 -2.332785635464111 1976.7623804081668
4.940   -> 111.88170438368391 -2.340758729877643 1976.7243712302854
4.945   -> 111.99530729094904 -2.3487535926114913 1976.6863523635743
4.950   -> 112.10892217364922 -2.3567702752351574 1976.6483239668082
4.955   -> 112.22254904563985 -2.364808829270014 1976.6102861990573
4.960   -> 112.33618797153422 -2.372869355205203 1976.5722395891069
4.965   -> 112.44983896079282 -2.380951904276813 1976.5341842945402
4.970   -> 112.56350202080436 -2.389056527656712 1976.4961204731685
4.975   -> 112.67717722320822 -2.3971833293806006 1976.4580486893926
4.980   -> 112.79086457089957 -2.4053323602357763 1976.419969098631
4.985   -> 112.90456406471179 -2.413503670929568 1976.381881856462
4.990   -> 113.0182757826574 -2.421697368733548 1976.3437875594725
4.995   -> 113.131999721006 -2.4299135038731032 1976.3056863599656
5.000   -> 113.24573587398855 -2.4381521264783803 1976.2675784103353
5.005   -> 113.35948432530165 -2.446413346724413 1976.2294643357836
5.010   -> 113.47324506457197 -2.4546972141646726 1976.1913442845764
5.015   -> 113.58701807942397 -2.4630037782427374 1976.1532184050006
5.020   -> 113.70080345851852 -2.4713331516852515 1976.1150873471859
5.025   -> 113.81460118486606 -2.4796853832677526 1976.0769512544719
5.030   -> 113.92841123952455 -2.4880605216419798 1976.0388102701502
5.035   -> 114.04223371537411 -2.496458681717279 1976.000665065499
5.040   -> 114.15606858888054 -2.504879911390079 1975.9625157780827
5.045   -> 114.26991583461997 -2.513324258419976 1975.9243625453482
5.050   -> 114.38377554892718 -2.521791839515516 1975.8862060558763
5.055   -> 114.49764770184014 -2.5302827015985234 1975.8480464406503
5.060   -> 114.61153226158281 -2.538796891441955 1975.8098838304693
5.065   -> 114.72542932716607 -2.5473345271579797 1975.771718927327
5.070   -> 114.83933886236203 -2.5558956546048215 1975.7335518548703
5.075   -> 114.95326082921687 -2.5644803194809063 1975.6953827364964
5.080   -> 115.06719532863063 -2.5730886408969567 1975.6572122837044
5.085   -> 115.18114231831612 -2.5817206635658687 1975.619040612104
5.090   -> 115.29510175436023 -2.590376432031019 1975.580867836991
5.095   -> 115.40907373876247 -2.5990560659897297 1975.5426946754665
5.100   -> 115.52305822342643 -2.60775960893584 1975.504521234461
5.105   -> 115.63705515874096 -2.616487104185242 1975.4663476205299
5.110   -> 115.7510646470182 -2.6252386716056586 1975.4281745525002
5.115   -> 115.86508663464448 -2.6340143534068026 1975.390002128045
5.120   -> 115.97912106661306 -2.6428141916133816 1975.3518304444035
5.125   -> 116.09316804477004 -2.6516383058457227 1975.3136602183029
5.130   -> 116.20722751031637 -2.6604867369735974 1975.2754915376477
5.135   -> 116.32129940319095 -2.669359525676143 1975.2373244898538
5.140   -> 116.43538382400881 -2.6782567909095456 1975.1991597857925
5.145   -> 116.54948070915457 -2.6871785721575874 1975.1609975031608
5.150   -> 116.66358999389026 -2.696124908709259 1975.122837719116
5.155   -> 116.77771177685354 -2.705095918443544 1975.0846811350095
5.160   -> 116.89184599001591 -2.7140916394223806 1975.0465278179654
5.165   -> 117.00599256437309 -2.7231121095102506 1975.008377834521
5.170   -> 117.1201515958627 -2.732157445102172 1974.9702318729564
5.175   -> 117.23432301247708 -2.7412276828128994 1974.9320899895347
5.180   -> 117.34850674138548 -2.750322859058568 1974.8939522398894
5.185   -> 117.46270287513148 -2.7594430883523398 1974.8558192958076
5.190   -> 117.5769113381889 -2.768588405847185 1974.8176912024826
5.195   -> 117.69113205436585 -2.7777588464977803 1974.7795680044399
5.200   -> 117.80536511215082 -2.7869545225489416 1974.7414503537016
5.205   -> 117.91961043298227 -2.7961754676881068 1974.7033382842621
5.210   -> 118.03386793779356 -2.8054217154062036 1974.665231829415
5.215   -> 118.1481377103945 -2.8146933753070793 1974.6271316183122
5.220   -> 118.2624196696892 -2.8239904796197446 1974.5890376737011
5.225   -> 118.37671373423917 -2.833313060379896 1974.5509500176013
5.230   -> 118.49101998259316 -2.8426612241940505 1974.5128692533715
5.235   -> 118.60533833163518 -2.8520350018506404 1974.4747953925462
5.240   -> 118.71966869806947 -2.8614344239493263 1974.436728445909
5.245   -> 118.83401115464628 -2.870859593761502 1974.398668988302
5.250   -> 118.94836561675197 -2.8803105406633915 1974.3606170201604
5.255   -> 119.06273199975479 -2.889787293848254 1974.3225725411512
5.260   -> 119.17711037011728 -2.899289952935346 1974.2845360950887
5.265   -> 119.29150064225378 -2.9088185459272395 1974.246507671502
5.270   -> 119.40590273071957 -2.918373100650519 1974.2084872591404
5.275   -> 119.52031669525134 -2.9279537127781623 1974.1704753685046
5.280   -> 119.63474244981515 -2.937560408987393 1974.1324719784882
5.285   -> 119.74917990867317 -2.9471932157874914 1974.0944770671972
5.290   -> 119.86362912445144 -2.9568522246358486 1974.0564911097738
5.295   -> 119.97809001118482 -2.966537460941859 1974.0185140748188
5.300   -> 120.09256248335406 -2.976248949955963 1973.9805459301458
5.305   -> 120.2070465861452 -2.985986778677309 1973.94258711374
5.310   -> 120.32154223416735 -2.995750971313567 1973.9046375843254
5.315   -> 120.43604934261867 -3.005541551923258 1973.8666972998428
5.320   -> 120.55056794897277 -3.0153586028329475 1973.8287666595816
5.325   -> 120.6650979689023 -3.0252021471225587 1973.790845612871
5.330   -> 120.77963931880431 -3.035072207733357 1973.7529341082657
5.335   -> 120.8941920282254 -3.0449688621347755 1973.7150325050873
5.340   -> 121.0087560143706 -3.054892132360062 1973.6771407438137
5.345   -> 121.12333119529583 -3.0648420403148493 1973.6392587641622
5.350   -> 121.23791759246446 -3.0748186584579655 1973.6013868844877
5.355   -> 121.35251512505829 -3.0848220078633126 1973.5635250370178
5.360   -> 121.46712371322673 -3.094852109488624 1973.5256731532377
5.365   -> 121.58174337025198 -3.104909030660813 1973.4878315098142
5.370   -> 121.69637401770909 -3.1149927915871283 1973.4500000313762
5.375   -> 121.81101557824664 -3.125103412370365 1973.412178641833
5.380   -> 121.9256680569257 -3.135240955117231 1973.3743675757241
5.385   -> 122.04033137809975 -3.1454054392654545 1973.3365667507765
5.390   -> 122.15500546729055 -3.1555968841601576 1973.2987760840244
5.395   -> 122.26969032135482 -3.1658153466331926 1973.2609957677223
5.400   -> 122.3843858677759 -3.176060845453398 1973.2232257134312
5.405   -> 122.49909203528829 -3.18633339930885 1973.1854658320503
5.410   -> 122.61380881261654 -3.196633059735916 1973.1477162736733
5.415   -> 122.72853613068926 -3.2069598449377135 1973.109976944463
5.420   -> 122.84327392175678 -3.217313773048308 1973.0722477499544
5.425   -> 122.9580221665373 -3.2276948903220997 1973.0345287984842
5.430   -> 123.0727807996823 -3.2381032145012343 1972.9968199916107
5.435   -> 123.18754975722304 -3.248538763270267 1972.9591212303012
5.440   -> 123.3023290120484 -3.259001577649153 1972.9214325818134
5.445   -> 123.41711850277136 -3.2694916750244594 1972.8837539439132
5.450   -> 123.53191816943016 -3.2800090727362576 1972.8460852138146
5.455   -> 123.64672797731001 -3.2905538066511855 1972.808426418643
5.460   -> 123.76154786918431 -3.3011258939053443 1972.7707774531948
5.465   -> 123.87637778928463 -3.3117253515989677 1972.733138211757
5.470   -> 123.9912176955639 -3.3223522105594405 1972.6955086825287
5.475   -> 124.10606753511486 -3.3330064877763474 1972.657888758166
5.480   -> 124.22092725650886 -3.343688200213472 1972.6202783308584
5.485   -> 124.33579681068043 -3.354397373805014 1972.582677351334
5.490   -> 124.45067614916078 -3.3651340254959816 1972.5450857109352
5.495   -> 124.56556522496803 -3.375898172215001 1972.507503300582
5.500   -> 124.68046398237121 -3.386689835179976 1972.4699300352236
5.505   -> 124.79537237741984 -3.3975090313904657 1972.4323658057067
5.510   -> 124.91029036764687 -3.4083557778383557 1972.394810502502
5.515   -> 125.02521789104424 -3.4192300912315146 1972.357264006693
5.520   -> 125.14015490822135 -3.430131988719634 1972.3197262094347
5.525   -> 125.25510138125625 -3.4410614874526573 1972.2821970015534
5.530   -> 125.37005724228388 -3.4520185998623836 1972.2446762323866
5.535   -> 125.48502245647805 -3.4630033433399783 1972.2071637941817
5.540   -> 125.59999699045575 -3.474015735283957 1972.1696595789044
5.545   -> 125.71498077094282 -3.4850557841098135 1972.1321634064545
5.550   -> 125.82997376764666 -3.496123507536669 1972.09467517093
5.555   -> 125.94497595168218 -3.50721892329722 1972.0571947661938
5.560   -> 126.05998724483803 -3.5183420360741193 1972.0197219851848
